title,rouge1,rouge2,rougeL
"A bill to amend title XVIII of the Social Security Act to improve procedures under part B of the medicare program relating to durable medical equipment, and for other purposes.",0.06030150753768843,0.030456852791878174,0.06030150753768843
Fusion Energy Research Authorization Act of 1994,0.0392156862745098,0.01973684210526316,0.0392156862745098
"Native American Agricultural Research, Development and Export Enhancement Act of 2000",0.09316770186335403,0.0125,0.07453416149068323
"A bill to amend the Education Sciences Reform Act of 2002 to require the Statistics Commissioner to collect information from coeducational secondary schools on such schools' athletic programs, and for other purposes.",0.06481481481481481,0.018691588785046728,0.046296296296296294
Venezuelan Refugee Assistance Act,0.13114754098360656,0.03333333333333333,0.09836065573770493
A bill to amend the Elementary and Secondary Education Act of 1965 regarding elementary school and secondary school counseling.,0.39999999999999997,0.2641509433962264,0.29090909090909095
"To amend title 38, United States Code, to improve the disability compensation evaluation procedure of the Secretary of Veterans Affairs for veterans with post-traumatic stress disorder, to improve the diagnosis and treatment of post-traumatic stress disorder by the Secretary of Veterans Affairs, and for other purposes.",0.0975609756097561,0.05737704918032786,0.06504065040650406
A bill to amend title XVIII of the Social Security Act to provide for special treatment for certain drugs and biologicals under the prospective payment system for hospital outpatient department services under the medicare program.,0.06756756756756756,0.0136986301369863,0.06756756756756756
Generating American Income and Infrastructure Now Act,0.45217391304347826,0.24778761061946905,0.2782608695652174
To establish a competitive grant program for youth summer job placement.,0.13138686131386862,0.0888888888888889,0.11678832116788321
Freedom from Equifax Exploitation Act,0.08270676691729324,0.03787878787878787,0.03759398496240601
To amend title XVIII of the Social Security Act to provide for coverage of pharmacist services under part B of the Medicare Program.,0.12,0.041666666666666664,0.12
A bill to establish background check procedures for gun shows.,0.07909604519774012,0.022857142857142857,0.056497175141242945
"To amend title 38, United States Code, to establish a presumption of service connection for certain veterans with tinnitus or hearing loss, and for other purposes.",0.07142857142857144,0.014492753623188406,0.05714285714285714
To amend the Internal Revenue Code of 1986 to terminate the tax subsidies for large producers of ethanol used as a fuel.,0.07608695652173912,0.04395604395604396,0.07608695652173912
Coal Cleanup Taxpayer Protection Act,0.15476190476190477,0.0,0.14285714285714285
A bill to require the Secretary of the Treasury to mint coins in commemoration of the semicentennial of the enactment of the Civil Rights Act of 1964.,0.18604651162790695,0.07142857142857144,0.1627906976744186
Pension Plan Participant Protection Act of 1998,0.04273504273504273,0.030042918454935622,0.04273504273504273
"To direct the Secretary of Education to carry out a grant program to fund pilot projects to explore how the camp experience promotes physical activity and healthy lifestyles among children and youth, reduces summer learning loss, and promotes academic achievement.",0.07453416149068322,0.025157232704402514,0.06211180124223603
To require the withholding of United States contributions to the United Nations until the President certifies that the United Nations is cooperating in the investigation of the United Nations Oil-for-Food Program.,0.4411764705882353,0.36363636363636365,0.411764705882353
To reform the program of block grants to States for temporary assistance for needy families.,0.11267605633802817,0.04285714285714286,0.08450704225352113
NSA Internal Watchdog Act,0.0427807486631016,0.03763440860215054,0.0427807486631016
"Medicare Ambulance Access, Fraud Prevention, and Reform Act of 2014",0.1306532663316583,0.09137055837563453,0.1206030150753769
To amend the Internal Revenue Code of 1986 to exclude certain severance payments from gross income and to allow a refundable credit for job training expenses of older long-time employees who are laid off.,0.2465753424657534,0.16901408450704225,0.2191780821917808
"To designate Poland as a program country under the visa waiver program established under section 217 of the Immigration and Nationality Act, subject to special conditions.",0.09395973154362415,0.01360544217687075,0.08053691275167785
Film Disclosure Act of 1993,0.2127659574468085,0.07194244604316548,0.11347517730496454
"A bill to amend the Public Health Service Act to reauthorize the Community Health Centers program, the National Health Service Corps, and rural health care programs.",0.047493403693931395,0.03713527851458886,0.04221635883905013
SAFE Bridges Act of 2013,0.372093023255814,0.2857142857142857,0.3255813953488372
"A bill to amend the Foreign Assistance Act of 1961 to require recipients of United States foreign assistance to certify that the assistance will not be used to intentionally traffic in goods or services that contain counterfeit marks or for other purposes that promote the improper use of intellectual property, and for other purposes.",0.1565217391304348,0.08849557522123894,0.1043478260869565
Restricted Weapons Act of 1993,0.05225653206650831,0.02386634844868735,0.04275534441805225
To achieve greater national energy independence by terminating longstanding moratoriums on the domestic production of offshore oil and natural gas and to authorize States to petition for authorization to conduct offshore oil and natural gas exploration and extraction in the coastal zone of their State.,0.2213438735177866,0.15139442231075698,0.16600790513833988
Apprenticeship and Jobs Training Act of 2014,0.07228915662650602,0.048582995951417,0.05622489959839358
"A bill to amend the Internal Revenue Code of 1986 to suspend the minimum required pension distribution rules for 2008, 2009, and 2010.",0.07017543859649122,0.0,0.07017543859649122
"To establish the AmeriCorps Disaster Relief Corps to carry out national service projects that address the needs arising from the consequences of Hurricane Katrina, and other major disasters and emergencies.",0.3272727272727273,0.22085889570552147,0.2303030303030303
