index,title,rouge1,rouge2,rougeL
1114,"An act to amend Section 116700 of the Health and Safety Code, and to amend Sections 13321, 13330, and 13361 of the Water Code, relating to the State Water Resources Control Board.",0.3713733075435203,0.26937984496124034,0.23791102514506768
1115,"An act to amend Sections 11320.1, 11322.6, and 11322.85 of, and to add Section 11325.3 to, the Welfare and Institutions Code, relating to CalWORKs.",0.21867881548974943,0.07322654462242562,0.15489749430523916
1116,"An act to amend Section 1811 of, and to add Section 1824 to, the Insurance Code, relating to insurance.",0.2295081967213115,0.06117647058823529,0.13583138173302106
1117,"An act to amend Section 53115.1 of the Government Code, relating to emergency services.",0.31889081455805895,0.1182608695652174,0.18717504332755633
1118,"An act to amend Section 27521 of the Government Code, relating to autopsy.",0.6224489795918366,0.45051194539249145,0.47278911564625853
1119,"An act to amend Sections 2861, 2863, 2864, 2865, 2866, 2867, and 2867.3 of, to amend and renumber Section 2862 of, to repeal Sections 2860, 2867.1, and 2867.2 of, and to repeal and add Section 2867.4 of, the Public Utilities Code, relating to energy.",0.363013698630137,0.06529209621993126,0.16438356164383564
1120,"An act to amend Sections 2699 and 2699.3 of, and to repeal Section 2699.5 of, the Labor Code, relating to employment.",0.4028268551236749,0.12811387900355872,0.24734982332155478
1121,"An act to amend Section 2699.3 of the Labor Code, relating to employment.",0.37383177570093457,0.1509433962264151,0.18691588785046728
1122,"An act to amend Section 2699 of the Labor Code, relating to employment.",0.5396825396825397,0.25531914893617025,0.30158730158730157
1123,"An act to amend Section 2699 of the Labor Code, relating to employment.",0.19753086419753088,0.04149377593360996,0.13168724279835392
1124,"An act to amend Sections 2101, 2106, and 2212 of the Elections Code, relating to voting.",0.338255033557047,0.17765814266487212,0.2442953020134228
1125,"An act to add Chapter 2.17 (commencing with Section 1339.85) to Division 2 of the Health and Safety Code, relating to health facilities.",0.5405405405405405,0.3212669683257919,0.36936936936936937
1126,"An act to amend Section 7522.20 of, and to add Section 21354.6 to, the Government Code, relating to public employees’ retirement.",0.325,0.03773584905660377,0.1625
1127,"An act to amend Section 12022.53 of the Penal Code, relating to sentencing.",0.34131736526946105,0.0963855421686747,0.20958083832335328
1128,"An act to amend Sections 1970, 1970.5, and 1973 of, to amend and repeal Section 1976 of, and to repeal and add Sections 1971, 1972, and 1975 of, the Business and Professions Code, relating to dentistry, and declaring the urgency thereof, to take effect immediately.",0.4813084112149532,0.18779342723004697,0.3037383177570093
1129,"An act to amend Section 5515 of, and to add Section 2081.10 to, the Fish and Game Code, relating to fish.",0.5277044854881267,0.3076923076923077,0.35356200527704484
1130,"An act to amend Sections 62001, 62002, and 62004 of the Government Code, relating to economic development.",0.2379032258064516,0.11740890688259109,0.14516129032258063
1131,"An act to amend Section 18729 of, and to add and repeal Article 3.6 (commencing with Section 18730) of Chapter 3 of Part 10.2 of Division 2 of, the Revenue and Taxation Code, relating to taxation.",0.5116279069767442,0.2505307855626327,0.25792811839323465
1132,"An act to amend Section 2290.5 of the Business and Professions Code, to amend Section 1374.13 of the Health and Safety Code, and to amend Section 10123.85 of the Insurance Code, relating to telehealth.",0.30132939438700146,0.17481481481481484,0.20974889217134415
1133,"An act to amend Section 34171 of the Health and Safety Code, relating to redevelopment.",0.26666666666666666,0.0670391061452514,0.19444444444444445
1134,"An act to amend Section 19332 of the Business and Professions Code, relating to medical cannabis.",0.45054945054945056,0.17777777777777776,0.3076923076923077
1135,"An act to amend Sections 2000 and 2101 of the Elections Code, relating to elections.",0.5080500894454383,0.22262118491921004,0.2933810375670841
1136,"An act to amend Sections 32280, 32281, and 32282 of the Education Code, relating to school safety.",0.5145348837209303,0.3119533527696793,0.3691860465116279
1137,"An act to add Part 2.13 (commencing with Section 10960) to Division 6 of the Water Code, relating to water.",0.489795918367347,0.18223234624145787,0.2494331065759637
1138,"An act to amend Section
1793.22
1793.2
of the Civil Code, relating to consumer protection.",0.21985815602836875,0.04999999999999999,0.14184397163120566
1139,"An act to amend Section 226 of the Labor Code, relating to wages.",0.22727272727272724,0.034482758620689655,0.11363636363636362
1140,"An act to amend and repeal Section 48204 of the Education Code, relating to pupils.",0.609625668449198,0.3494623655913978,0.3903743315508021
1141,"An act to amend Section 17941 of the Revenue and Taxation Code, relating to taxation, to take effect immediately, tax levy.",0.49887640449438203,0.21670428893905194,0.26966292134831465
1142,"An act to add Article 3 (commencing with Section 52053) to Chapter 6.1 of Part 28 of Division 4 of Title 2 of the Education Code, relating to school accountability.",0.4166666666666667,0.2057877813504823,0.20833333333333334
1143,"An act to add Article 60.6 (commencing with Section 20928) to Chapter 1 of Part 3 of Division 2 of the Public Contract Code, relating to water.",0.4743589743589744,0.11158798283261803,0.24786324786324787
1144,"An act to amend Section 11461.3 of the Welfare and Institutions Code, relating to public social services.",0.5547445255474451,0.2271062271062271,0.2737226277372263
1145,"An act to amend Section 5096.21 of the Business and Professions Code, relating to professions and vocations.",0.52046783625731,0.27647058823529413,0.2923976608187135
1146,"An act to amend and repeal Section 10912 of the Water Code, relating to water supply, and declaring the urgency thereof, to take effect immediately.",0.1506276150627615,0.046218487394957986,0.1087866108786611
1147,"An act to amend Section 1185 of the Civil Code, relating to property.",0.33628318584070793,0.21958456973293766,0.2182890855457227
1148,"An act to amend Section 11515 of the Vehicle Code, relating to vehicles.",0.46582278481012657,0.26463104325699743,0.3392405063291139
1149,"An act to amend Section 3068 of the Civil Code, relating to vehicle liens.",0.2426470588235294,0.08148148148148149,0.1764705882352941
1150,"An act to add Sections 69433.61, 69999.19, 94051, and 94926.5 to the Education Code, relating to higher education, making an appropriation therefor, and declaring the urgency thereof, to take effect immediately.",0.34643995749202977,0.134185303514377,0.1636556854410202
1151,"An act to add
and repeal
Sections 17053.75 and 23675
to
of
the Revenue and Taxation Code, relating to taxation, to take effect immediately, tax levy.",0.6932515337423313,0.46913580246913583,0.5644171779141105
1152,"An act to amend Sections 261 and 262 of the Penal Code, relating to rape.",0.479108635097493,0.2969187675070028,0.39554317548746526
1153,"An act to
amend Sections 1801.3 and 1802 of, and to add Section 1809 to,
add Section 5388 to
the Public Utilities Code, relating to
proceedings of
the Public Utilities Commission.",0.2925170068027211,0.17406143344709898,0.19047619047619047
1154,"An act to amend Sections 65460.5 and 65923.8 of, to amend and renumber Section 12019.5 of, to add Article 4.5 (commencing with Section 12097) to Chapter 1.6 of Part 2 of Division 3 of Title 2 to, and to repeal Section 66033 of, the Government Code, to amend Section 25199.7 of, and to repeal Section 25199.4 of, the Health and Safety Code, and to amend Section 25616 of the Public Resources Code, relating to state government.",0.6353790613718411,0.38043478260869573,0.3285198555956678
1155,"An act to amend Sections 18150, 18170, and 18190 of the Penal Code, relating to firearms.",0.5103448275862069,0.35986159169550175,0.2655172413793103
1156,"An act to add Section 17531.3 to the Business and Professions Code, relating to advertising.",0.419047619047619,0.22364217252396165,0.3047619047619048
1157,"An act to amend, repeal, and add Section 26909 of the Government Code, relating to local government.",0.5435356200527705,0.31299734748010616,0.41160949868073876
1158,"An act to amend Sections 30301 and 30604 of, and to add Sections 30013 and 30107.3 to, the Public Resources Code, relating to coastal resources.",0.3188405797101449,0.05830903790087464,0.1739130434782609
1159,"An act to add Chapter
7.8 (commencing with Section 25685) to Division 15 of the Public Resources
3.8 (commencing with Section 390) to Division 1 of the Water
Code, relating to water.",0.5670995670995672,0.2956521739130435,0.29004329004329005
1160,"An act to amend Section 53328.1 of the Government Code, relating to local government.",0.492822966507177,0.2403846153846154,0.3444976076555024
1161,"An act to add Section 13519.45 to the Penal Code, relating to peace officer standards and training.",0.6415841584158416,0.4254473161033797,0.4198019801980198
1162,"An act to amend Section 69951 of, to amend, repeal, and add Section 69950 of, and to add and repeal Section 69950.5 of, the Government Code, relating to court reporters.",0.3694779116465864,0.2105263157894737,0.2650602409638554
